,filename,image,caption,image_text
17,2015-06-09_11-52-12_UTC.json,https://storage.cloud.google.com/procvaxx/2015-06-09_11-52-12_UTC.png,:growing_heart:#novax #novaccinations #vactruth #notoxins #educatebeforeyouvaccinate #vaccinefree #saynotovaccines #vaccinedamage #autisim #allergy #vaccinereaction #noshots #organic #antivax #toxicfreekids #nojabs #naturalimmunity #ADD #ADHD,"A worried
mother does
better
research
than the FBI.
Hip 2 Save
"
18,2018-07-21_08-05-02_UTC.json,https://storage.cloud.google.com/procvaxx/2018-07-21_08-05-02_UTC.png,#sick #vaccines #blacksaturday:folded_hands:  #sad, 
19,2017-06-16_07-01-57_UTC.json,https://storage.cloud.google.com/procvaxx/2017-06-16_07-01-57_UTC.png,"I was never pro vaccine honestly I had no idea what I was doing. Most of my friends told me this is what I had to do to protect my newborn and I didn't know any better I went along with it. Sadly most of every time he ended up in the hospital from the various reactions those 'safe and effective' vaccines. I am lucky so lucky none of them were permanent at all other parents we bot so lucky. I don't care if you do vaccinate and I hope you at least looked at an actual insert. The insert is long and explains alot, and HEY even call MERCK! Anyways after what happened to Raylan I will NEVER vaccinate again. I can not take back what has been done to him and that's what kills me so please.. #educatebeforeyouvaccinate 
#exposed #VAXXED #HEARUS #Hearthiswell #wedid #vaccinesfailed #vaccineinjuries","Every parent
of a vaccine
injured child
was once
""pro-vaccine""
EDUCATE BEFORE
YOU VACCINATE.
Research:
Vaccine ingredients
Adverse reactions
The National Vaccine Injury
Compensation Program
"
20,2018-04-11_12-12-51_UTC.json,https://storage.cloud.google.com/procvaxx/2018-04-11_12-12-51_UTC.png,"Great news! Nearly one billion people in Africa to be protected against Yellow fever by 2026. https://uni.cf/2qlmmiF 
#VaccinesWork", 
21,2019-03-22_06-29-52_UTC.json,https://storage.cloud.google.com/procvaxx/2019-03-22_06-29-52_UTC.png,"Victorian health authorities have issued a measles alert after a woman attended the Australian Grand Prix while possibly infectious. Read more :backhand_index_pointing_right: https://bit.ly/2UNYJxp

#measles #Victoria #grandprixaustralia #grandprix #australia #healthtimes","Measles alert
for Grand Prix
goers
MELBOURNE
Australia
MELBOURNE
HEL
Australia
ROLEX
ROLEX
KIGE HENIRE
OLEX
"
22,2017-11-28_16-44-42_UTC.json,https://storage.cloud.google.com/procvaxx/2017-11-28_16-44-42_UTC.png,"Fire baby!! Love this guy and the many true doctors, nurses and heroes that have voiced up in order to teach us the truth because they actually give a fck. #fuckyourvaccineempire #itsgoingdown","HEALTHY SELF
HEAL THY SELF
i
naturalimmunity
""This is not an anti-vaccine movie. This is
a movie about fraud. Scientific fraud
committed by the CDC, the Centre for
Disease Control - the most important
study body on health in the world.""
Del Bigtree
Emmy award winning medical journalist
and the Producer of
Vaxxed: From Cover-Up to Catastrophe
TOXIC SOCIETY
"
23,2018-12-28_01-41-11_UTC.json,https://storage.cloud.google.com/procvaxx/2018-12-28_01-41-11_UTC.png,"Plz vaccinate your kids. I know people who rely on the fact other people made the smart decision
*
*
*
#gay #LGBT #lgbtpride #lgbtq #gayrights #bi #bisexual #lesbian #wlw #mlm #trans #transrights #loveislove #ace #aro #pan #pansexual #lgbtcommunity #vaccinate #feminism #feminist #womenrights #womenempowerment #asexual #arosexual #equalrights #intersectional #teen #liberal","In 1736 I lost one of my sons, a fine boy of four years
old, by the small-pox, taken in the common way. I long
regretted bitterly, and still regret that I had not given
it to him by inoculation. This I mention for the sake of
parents who omit that operation, on the supposition that
they should never forgive themselves if the child died
under it; my example showing that the regret may be
the same either way, and that, therefore, the safer should
be chosen.
micdotcom:
222 years later, Benjamin Franklin's
message about vaccination matters
more than ever
This is as close as you're gonna get to a dead
ancestor appearing in the sky and telling you to get
your shit together
"
24,2018-09-17_15-47-50_UTC.json,https://storage.cloud.google.com/procvaxx/2018-09-17_15-47-50_UTC.png,"Basically •
•
•
#WhyIVax #vaccines #vaccineswork #mondaymotivation #Monday #vaccinate #science @sethmeyersofficial @sciencepostteam","fo
There are basically three things you
have to do to be a helpful part of society:
pay your taxes, vaccinate your kids and
don't board the plane until your row
number is called.
SETH MEYERS
LJ se P sciencepostteam
the Science Post
"
25,2019-02-26_06-18-40_UTC.json,https://storage.cloud.google.com/procvaxx/2019-02-26_06-18-40_UTC.png,":locomotive::locomotive::locomotive::United_States:
#trumpderangementsyndrome 
#1984
God speed Q
#thesepeoplearestupid 
WHERE WE GO ONE WE GO ALL
.
.
.
.
#wwg1wga #thegreatawakening #wherewegoonewegoall #trumptrain #qanon #sethrich #whoissethrich #magapill #mood #kek #praisekek #america #hightimes #shadilay #donaldtrump #trump #POTUS #covfefe #makeamericagreatagain #MAGA #dragonenergy #pedogate #americafirst  #walkaway #vaccineskill #infowars","I HOPE ALL
THESE BIG
AWARDS
NOMINEES
DON'T FORGET
TO THANK ME...
LUCIFER
MONDAYS
JAN 25 FOX5
#LuciferlsComing
This huge advertisement for the TV series ""Lucifer"", Lucifer is telling award
nominees in the entertainment industry to thank him. It is basically the occult elite
telling it like it is. In this show, Lucifer is played by a charming, good looking guy
with whom viewers sympathize with. #LuciferlsComing. It is all out in the open
"
26,2018-10-22_16-44-40_UTC.json,https://storage.cloud.google.com/procvaxx/2018-10-22_16-44-40_UTC.png,Have you gotten #vaccinated yet? :syringe: @rider_university campus - get your #flushot tomorrow from 4:30-7 p.m. It's so much easier than missing time during finals! :prohibited::blue_book::memo: #FightTheFluNJ,"AVOID BEING LIKE THIS
1.2006 /
o
STAY HEALTHY
GET HEALTHY
FREE (with insurance)
October 9 - 11am to 1pm
October 23 - 4:30pm to 7PM.
Mercer Room
Bea
FLU FIGHTER
Walgreens pharmacists will be on hand to administer flu
shots at this location.
GET YOUR FLUS
FLU SHOT!
Please have all insurance ID cards or pictures of your
insurance cards available
"
27,2016-09-30_03-20-15_UTC.json,https://storage.cloud.google.com/procvaxx/2016-09-30_03-20-15_UTC.png,"Remember that one time your doctor advised you to smoke cigarettes even while pregnant? Or that one time the center for disease control covered up proof that African American males were at higher risk of autism after receiving the mmr vaccine, or that one time big pharma started covering up adverse effects in infants by calling the side effect (death of the child after vaccines) sids (sudden infant death syndrome)? Should I keep going? :unamused_face: #bigpharma #bigbs #lies #truth #vaccines #research #stayinformed","WHY DID DOCTORS ENDORSE
CIGARETTES? THEY WERE PAID BY
THE TOBACCO INDUSTRY.
WHY DO DOCTORS ENDORSE
VACCINES? THEY ARE PAID BY THE
INSURANCE INDUSTRY FOR
COMPLIANCE.
HISTORY SHOWS DOCTORS ARE
NOT ALWAYS ETHICAL OR RIGHT.
LITIGATING AGAINST MANDATORY VACCINATION.
WWW.REVOLTREVOKERESTORE.COM
"
28,2019-01-04_22-10-51_UTC.json,https://storage.cloud.google.com/procvaxx/2019-01-04_22-10-51_UTC.png,"First treatment of 2019. I’m not sure how to write about our experience and expectations or even our outcomes of IVIG just yet. This New Year we set no specific goals for treatment. This is a marathon we never signed up for. Royal has NOT been sick since we have started IVIG treatment:raising_hands_medium-light_skin_tone: He does still continue to have mild flares-the last one was from a loose tooth that allowed bacteria to enter to the bloodstream and in turn the brain. :flushed_face:Yesterday was stressful-the IV took 4 sticks, we used a heating pad and a bag of gummy worms to get in. Royal was frustrated, but after doing this every 3 weeks he knows the drill and understood we had to get the IV in. :pleading_face:There are a lot of positive things that we have noticed with Royals behavior, social interactions, conversation skills, and overall compliance. However, we notice the dip a few days before his next treatment where his levels begin to lower and this time because of the holiday we went 4 weeks and Phil Lip and I both noticed the need for the next dose.  We are still learning along with Royal what his body needs and can tolerate. I still see a short reprieve from symptoms after the steroid burst each infusion... as much as I am learning there is still way too many unanswered questions!!! Now I am just a mom rambling about PANDAS. I wonder how many other children are not diagnosed and that the medical system will fail, deny to treat and leave children suffering with brain inflammation. Today Royal has been up and down... happy singing and swimming then completely freaking out because his eyes hurt he needs to be eating literally every minute of the day and just can’t stop his thoughts from replaying in my ears. :face_with_steam_from_nose:#ineedadrink
:flexed_biceps:To all my warrior MOMS and DADS out there I see YOU. :growing_heart: I thank you for your support and encouragement, bewildered thoughts we share and couldn’t do this without the tribe far and wide we have created. #healing #love #pandas #asd #vaccineinjury #immunedisorder #chronicillness #hearthisNOW #Royalsrecovery","ALOHA
0
"
29,2016-05-08_06-46-53_UTC.json,https://storage.cloud.google.com/procvaxx/2016-05-08_06-46-53_UTC.png,#research #VaxXed #hearuswell #pagingdrwilliamthompson #subpoenaDrThompson #CongressionalHearingsNow,"IF YOU SUPPORT VACCINATIONS
But have no problem with the following:
No cumulative safety testing of the US
vaccine schedule prior to licensing.
No gold standard safety testing having
been performed for ANY of the 70 currently
licensed by the FDA vaccinations.
No carcinogenic or mutagenic capacity
testing ever performed even though
vaccinations contain animal DNA and carcinogens.
No route of exposure research to determine
injected safe limits for vaccine ingredients
THEN YOU ARE NOT PRO VACCINE FOR
THE CHILDREN. YOU ARE PRO VACCINE
FOR THE PHARMACEUTICAL COMPANIES' SALES
t y s
1
"
30,2016-03-26_21-36-55_UTC.json,https://storage.cloud.google.com/procvaxx/2016-03-26_21-36-55_UTC.png,#scientific #studies #connecting #vaccines to #autism #mmr #science #publishedstudies #hepatitisb #educatebeforeyouvaccinate #childdevelopment,"field's study was the only
case. In addition to the
Vaccine promoters would have you believe that Wakefield's study was
one that has linked vaccines to autism, but that's not the case. In addition
hundreds of studies showing that vaccines can cause brain damage and no
disorders, there is evidence that shows a direct relationship to autism.
Several studies have shown results similar to those discovered by Wakefieldon
colleagues.30-35 For example, a study out of Japan found a measles virus originating
from the MMR vaccine in the digestive tract of autistic children with Crohn's disease
and ulcerative colitis. However, non-autistic children did not have the virus.36 These
studies suggest that the measles virus from the MMR vaccine can infect the body
and contribute to the cascade of events that leads to autism.
A series of papers by neurosurgeon, Russell Blaylock, MD demonstrated a clear
connection between vaccinations and autism and other developmental disorders.
Blaylock explains in detail exactly how vaccines can cause brain damage that may
lead to autism. 37-39 Blaylock shows that the likelihood of a child developing autism or
some other developmental disorder increases the earlier vaccines are given to the
child, and increase further with the amount administered.
Researchers at Stony Brook University in New York have shown that giving the
hepatitis B vaccine to newborn boys more than triples their risk of developing autism.
This study demonstrates that vaccines do have a direct influence on autism, confirming
the results of an earlier study by the same researchers using a different database
subjects. 41
se of
"
31,2019-02-18_07-30-39_UTC.json,https://storage.cloud.google.com/procvaxx/2019-02-18_07-30-39_UTC.png,"#Histamine is one of the few #centralnervoussystem #neurotransmitters found to cause consistent #bloodbrainbarrier opening.
.
The earlier literature was unclear, but studies of pial vessels and cultured endothelium reveal increased permeability mediated by H2 receptors and elevation of [Ca2+]i and an H1 receptor-mediated reduction in permeability coupled to an elevation of cAMP.
.
During the intra-osseous phase of tooth eruption, the proportional increase in the number of mast cells in the lamina propria and osteoclasts indicates that mast cells could be involved in the bone resorption and, thereby, in the establishment of the eruptive pathway.
.
Activated mast cells degranulate and thereby release several inflammatory mediators and growth factors, including histamine
.
#References : http://www.ncbi.nlm.nih.gov/pubmed/10696506; http://www.ncbi.nlm.nih.gov/pubmed/7982064; http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2687937; http://onlinelibrary.wiley.com/doi/10.1111/j.1469-7580.2010.01249.x/full
http://www.whale.to/a/teething.html
.
.
#EducateBeforeYouVaccinate #HearThisWell #WeAreNotGoingAway #LearnTheRisk #WeDid #WhereTheresRiskTheresChoice #SaidNoMother #CrazyMother #BewareTheNeedle #Vaxxed #TruthTrain #VaccineAwareness #ChildhoodVaccineInjuryAct #VaccineCourt #VaccinesDontWork #VaccineInjuryIsReal #VaccineInjuredLivesMatter #StopMandatoryVaccinations #VaccinesKill #EducateDontVaccinate #VaccineTruth #VaccinationDoesNotEqualImmunization #NaturalImmunity #vaccination #immunization","Did you know?
Teething produces histamines,
which open the blood-brain barrier.
Vaccinating during teething
gives neurotoxins direct
access to your baby's brain.
You have a choice...
Facebook.com/Unvaccinated America
"
32,2015-02-13_19-22-08_UTC.json,https://storage.cloud.google.com/procvaxx/2015-02-13_19-22-08_UTC.png,#werk #corkboard #measles #cdc #outbreak,"AT DISNEYLAND,
SMILES ARE
CONTAGIOUS!
AVAME SE
1-01
...SO IS
MEASLES
"
33,2018-05-13_17-07-49_UTC.json,https://storage.cloud.google.com/procvaxx/2018-05-13_17-07-49_UTC.png,"Another Dengvaxia fatality. As of the 8th of April 2018 recorded deaths are 62 children who recieved the controversial Dengvaxia Vaccine under the Philippine Government's immunization program (under Pres. Ninoy Aquino's admin). Department of Health (DOH) list of #dengvaxia #death grows.
#DOH #who #worldhealthorganization #departmentofhealth #dengue #denguedeath #philippines #philippinecontroversy #editorial #editoryal #editorialcartoon #editorialcartooning #tp #thingkingpinoy @reyjosephnieto #controversy #scandal #departmentofhealth #jikearts #publichealth #publichealthscandal #labrats #vaccines #dengvaxiavaccine","43071
JikeArts
WARNING
WHO
PUBLIC HEALTH SCANE
FILIP
ABRATS
DENGVAXIA,
SANO
APPROVE
PO
"
34,2017-08-02_18-34-07_UTC.json,https://storage.cloud.google.com/procvaxx/2017-08-02_18-34-07_UTC.png,#Healthy #health #natural #cures #remedies #foods #governments #battlefield #war #citizen #weapon #gangsta #money #toughtimes #moneymaker #slaves #world #realtalk #proof #american #poison #vaccinate #blame #drsebi #sebi #medicine #drugstore #drugstoremakeup,"COUNTERTHINK
WHAT THE DRUG COMPANIES REALLY WANT
Croska-Cola R CENTER FDA
FDA APPROVED
INSERT
LIFE SAVINGS
HERE
DO
ONDON
DEPRESSION
CHOLESTEROL
OBESITY
2007 by Truth Publishing Interational
PRESSURE
BREAST
CANCER
OSTEOPOROSIS
CONCEPT-MIKE ADAMS
AR
DAN BERLER
www.NATURALNEWS.COM
"
35,2018-10-23_13-31-44_UTC.json,https://storage.cloud.google.com/procvaxx/2018-10-23_13-31-44_UTC.png,@bewaretheneedle @vaccinesuncovered @vaccines_are_toxic #research #vaccines #vaccineinjury #autism #autoimmunedisease #cdcwhistleblower #children #health #safety,"TO THE MOTHER
AVOIDING
UNVACCINATED
CHILDREN
by Laura Ruhl
bewaretheneedle
"
36,2018-07-04_21-38-40_UTC.json,https://storage.cloud.google.com/procvaxx/2018-07-04_21-38-40_UTC.png,#vacunas #biologia #vaccinate #quimica #medschool #lupus #house #doctorhouse #medicine #medico #medical #anatomy #amazinglife #biologia #chemistry #follow4follow #like4like,"SELENA GOMEZ
HA SUSPENDIDO SU
GIRA DEBIDO AL
LUPUS.
PERO...
WTF IS LUPUS?
EL LUPUS ES UNA
ENFERMEDAD CRÓNICA DEL
SISTEMA INMUNITARIO.
¿QUÉ? ¿CÓMO
EL VIH?
VO
ESTEM...
NO.
VIRUS COMO EL VIH DEBILITAN
EL SISTEMA INMUNITARIO.
POR EL CONTRARIO, LAS PERSONAS CON
LUPUS TIENEN UN SISTEMA INMUNITARIO
""HIPERACTIVO""
:-
S
LO QUE APROVECHAN
ENFERMEDADES OPORTUNISTAS.
ESTO HACE QUE NO SOLO ATAQUE INVASORES,
SINO TAMBIÉN CÉLULAS SALUDABLES.
NO HAY UNA SOLA CAUSA DE LUPUS, PERO SE LE SUELE ATRIBUIR A:
HORMONAS
9 DE CADA 10 PERSONAS
CON LUPUS SON MUJERES,
POR LO QUE SE RELACIONA
CON LOS ESTRÓGENOS.
PREDISPOSICIÓN
GENÉTICA
FACTORES
QUIMICOS O
AMBIENTALES
EL LUPUS ES IMPREDECIBLE Y PUEDE
ATACAR PIEL, ARTICULACIONES
Y HASTA ORGANOS.
SIN EMBARGO, NO
ES CONTAGIOSO Y
SE PUEDE VIVIR
CON TRATAMIENTO.
OMG...
IT'S LUPUS
FUENTE: ""What is Lupus?"" - LUPUS FOUNDATION OF AMERICA
PICTOLINE.COM
"
37,2018-07-27_21-48-01_UTC.json,https://storage.cloud.google.com/procvaxx/2018-07-27_21-48-01_UTC.png,500 Retweets I believe is critical Mass. @Pontifex @News_Va_En God’s People Know. God’s Enemy Knows. You now have a choice... Stand for Truth and Good or go down with the Devil. #Christians #Muslims Jewish Nation #HHSLawsuit #CDCwhistleblower #VaxXed #Vaccines Injure ICANDecide dot com SHOULDIVACCINATE dot com,"NFO NO
ARSWA
BREAKING: Lawsuit Exposes Vaccine
Immunity Fraud by HHS
In exchange for giving vaccine companies immunity
from prosecution for adverse reaction & medical
harm, the Federal government said it would take
measures to..
Get the YouTube: Watch, Listen, Stream app
7/13/18, 6:14 PM
500 Retweets 606 Likes
"
38,2016-05-05_03-38-38_UTC.json,https://storage.cloud.google.com/procvaxx/2016-05-05_03-38-38_UTC.png,Amazing night! So thankful for this guy! #Vaxxed #cdcwhistleblower #delbigtree,"1
STRATITS
t
Jainn
"
39,2018-08-03_00-18-10_UTC.json,https://storage.cloud.google.com/procvaxx/2018-08-03_00-18-10_UTC.png,NOOOOO NOT THE YEARLY TRIP TO THE VET. #vaccinate,"Na tel. Dat Darstell
Devine
GEO
BRIDGE
BESEL B E
BREBERITE
Batu
PRED
FEEDER FERIE
LITT
UNTIT
TITULLI
UNTURI
TITIT
ILLETTERIT
"
40,2017-09-04_23-13-50_UTC.json,https://storage.cloud.google.com/procvaxx/2017-09-04_23-13-50_UTC.png,"UNICEF has just opened a new vaccination center at Jeddah 6. With partners at DAMA Health, the center aims to restart the regular national immunization schedule that was disrupted over the past several years.

All children under the age of 5 are receiving the polio and measles vaccine with a Vitamin A supplement. The parents are also getting a vaccination booklet to start re-establishing vaccination records.

On the first day of the center being open, there were already long lines of parents bringing their children to be vaccinated. This program is offering critical, life-saving protection against preventable diseases. #vaccines #for_every_child #Iraq #health #polio #peace #children photo credit: UNICEF iraq/2017/ @jsparksflying", 
41,2019-02-10_21-54-10_UTC.json,https://storage.cloud.google.com/procvaxx/2019-02-10_21-54-10_UTC.png,Lmaoo #vaccines #vaccination,"when you find out the kid
bullying you is unvaccinated so
you sneeze in his lunchbox
Modern problems require modern solutions
"
42,2019-03-23_01-01-05_UTC.json,https://storage.cloud.google.com/procvaxx/2019-03-23_01-01-05_UTC.png,#strongwomen #facebook #courage #determination #nevergiveup #makeshithappen #free #vaccineinjury #bullies #domesticviolence #rapevictim #fulltermstillbirth #peacefullife #empath #neverbackdown #takenoshit #livingthedream #happy #lovinglife #selfmade #selfsufficient #selftaught #wiseinvestor #debtfree #singlemom #mortgagefree #lovinglife #takenoshit #entrepreneur #bestlife #howdoyoulikemenow :backhand_index_pointing_right::hundred_points::oncoming_fist::flexed_biceps::beaming_face_with_smiling_eyes::thumbs_up:,"Today I relax and free my
thoughts of pressure. No
person, place or thing can
irritate or annoy me.
I live a peaceful life
www.louisehay.com
"
43,2019-04-09_09-59-27_UTC.json,https://storage.cloud.google.com/procvaxx/2019-04-09_09-59-27_UTC.png,"Aku hari ini lagi sakit nih badan aku panas garagara kemarin abis imun :pleading_face:
.
.
.
#baby #sick #fever #vaccination #immune #doctor #3monthsold #cute #bunny #babyphotography #photooftheday #ootd #photography #photographer #instagram #instababies #instalike #like #likeforlikes #likeforfollow #follow #followers #bayi #indonesia #bayiindonesia #bayiasi #bayilucu #jonathanjourney", 
