,filename,image,caption,image_text
10,2015-10-23_08-53-55_UTC.json,https://storage.cloud.google.com/procvaxx/2015-10-23_08-53-55_UTC.png,"The pubs getting jabbed, but yet still so happy! :face_with_tongue::syringe::no_one_under_eighteen: #Vaccination #47DaysToMission #LoveExportVIII", 
11,2015-11-09_13-24-07_UTC.json,https://storage.cloud.google.com/procvaxx/2015-11-09_13-24-07_UTC.png,"He keeps crying :loudly_crying_face: he probably feel the pain of his vaccine shots. And because of that he became so clingy, as he hold my hands so tight and fall asleep... Get well my son :loudly_crying_face: #AxzelRedDiaries #Vaccine #MommyDuty", 
12,2019-03-13_13-16-37_UTC.json,https://storage.cloud.google.com/procvaxx/2019-03-13_13-16-37_UTC.png,#adulting #hilariousmemes #science #sciencememes #antivaxmemes #antivaxxer #antivax #knowyourworth #knowledge #knowledgeispower #it #memes #idiot #hilarious #realtalk #realtalkwithsean #rkelly #gayleking,"Some of y'all
never played
Oregon Trail in
school to know
the importance
of vaccines and
it shows...
"
13,2019-02-07_05-22-44_UTC.json,https://storage.cloud.google.com/procvaxx/2019-02-07_05-22-44_UTC.png,Sharon is currently getting her c-section and looks very nice!! We don’t believe in any of those anesthesia stuff they’re just like vaccines we had to go through so many doctors to find one who’s do a c-section awake!! It’s so worth it! #csection #birth #baby #babyboy #noanesthesia #antivax, 
14,2016-01-02_03-21-25_UTC.json,https://storage.cloud.google.com/procvaxx/2016-01-02_03-21-25_UTC.png,In case any of you lost the memo #provac #vaccinate,"Liga
Eminesses.
7. We found out (again) that vaccines
don't cause autism.
An anti-vaccine group funded a study on the
link between vaccines and autism. Spoiler
alert: The study found no such link. Go get
your shots, y'all.
"
15,2019-02-16_21-46-21_UTC.json,https://storage.cloud.google.com/procvaxx/2019-02-16_21-46-21_UTC.png,#memes #vaccines,"Anti-vaxxer group furious after study they funded
debunks vaccine-autism link - DeadState
deadstate.org
It hurt itself in
its confusion!
"
16,2019-04-12_01-08-22_UTC.json,https://storage.cloud.google.com/procvaxx/2019-04-12_01-08-22_UTC.png,"I don’t ever wear my white coat, but when I do, I Advocate for kids! 
Reach out to your reps and advocate for kids too!! #MOAAP #VaccinesWork #PutKidsFirst #TheKidsSentMe","ON ASTHES
29,
99
AN
VOLVO
ESTRUCTURE OF A:GO
CRNMENT GES
AN
V
HE
TRE
"
17,2018-06-08_19-25-07_UTC.json,https://storage.cloud.google.com/procvaxx/2018-06-08_19-25-07_UTC.png,"I understand this may be a controversial post. But I believe I need to share this as there are people who need to see this!  This is quite lengthy, but very informative. You don’t have to agree, but I ask no one say anything rude. If you don’t agree please just move past the post or you will be blocked. My page is intended for those curious in living a more natural life. Nothing but positivity here :grinning_face_with_smiling_eyes::green_heart: Autism - Peer reviewed studies:

142 research papers supporting the vaccine-autism link...
https://www.scribd.com/mobile/doc/220807175/142-Research-Papers-Supporting-the-Vaccine-Autism-Link
http://www.sciencedirect.com/science/article/pii/S0162013417300417

Empirical Data Confirm Autism Symptoms Related to Aluminum and Acetaminophen Exposure
http://www.mdpi.com/1099-4300/14/11/2227

Abnormal measles-mumps-rubella antibodies and CNS autoimmunity in children with autism.
http://www.ncbi.nlm.nih.gov/pubmed/12145534

Hypothesis: conjugate vaccines may predispose children to autism spectrum disorders.
http://www.ncbi.nlm.nih.gov/pubmed/21993250

Descriptive epidemiology of adverse events after immunization: reports to the Vaccine Adverse Event Reporting System (VAERS), 1991-1994
http://www.ncbi.nlm.nih.gov/pubmed/9386653

Elevated levels of measles antibodies in children with autism
http://www.ncbi.nlm.nih.gov/pubmed/12849883

Serological association of measles virus and human herpesvirus-6 with brain autoantibodies in autism
http://www.ncbi.nlm.nih.gov/pubmed/9756729

Aluminum hydroxide injections lead to motor deficits and motor neuron degeneration
http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2819810/?tool=pubmed

A case series of children with apparent mercury toxic encephalopathies manifesting with clinical symptoms of regressive autistic disorders.
http://www.ncbi.nlm.nih.gov/pubmed/17454560

Reduced levels of mercury in first baby haircuts of autistic children
http://www.ncbi.nlm.nih.gov/pubmed/12933322

Hepatitis B vaccination of male neonates and autism diagnosis, NHIS 1997-2002.
http://www.ncbi.nlm.nih.gov/pubmed/21058170

Neurodevelopmental disorders following thimerosal-containing childhood immunizations: a follow-up analysis.","Vaccines Do Not
Cause Autism
They cause demyelination
of the myelin sheath,
which in turn impedes and
obstructs the nervous system's
ability to send and receive electrical
impulses to and from the brain,
and this impairs cognitive ability
and degenerates motor function,
which results in autism.
"
18,2018-03-22_16-31-47_UTC.json,https://storage.cloud.google.com/procvaxx/2018-03-22_16-31-47_UTC.png,#Repost with @Repostlyapp @michiganforvaccinechoice #saidnomother #vaccines #saidnomotherever #vaccineswork #thevaccines #health #healthy #healthyfood #healthylifestyle #healthychoices #healthyeating #healthyliving #healthylife,"My child developed 12
allergies- twO of which
are deadly-after the
two-month vaccines.
In three years he
almost died from
peanut anaphylaxis
five times. But HEY
I'm glad he never
caught hepatitis B, a
blood-borne disease
ETECSA
mostly spread through
unprotected sex and
sharing dirty needles,""
said no mother of a
vaccine-injured child,
ever.
-Robyn Charron
michiganforvac.
ta
FREEDOM
"
19,2017-03-02_10-48-45_UTC.json,https://storage.cloud.google.com/procvaxx/2017-03-02_10-48-45_UTC.png,"Pseudoscience conspiracy theorist groups (e.g., Non-GMO project & GMO Free) use Science-Fiction theme fearmongering in their attacks against GMOS because they have NO valid Scientific study or research to back their irrational and illogical stance.  This study sinks one of their arguments of genetic absorption.  They continue to cite a debunked 2012 study from disgraced biologist Giles-Eric Seralini.  Scientists have stated that any person or groups using this fraudulent study must have their validity questioned.  They're also biased to, and very likely backed by the unsustainable organic food industry!  Swipe to read panels.
READ Entire Article: https://www.geneticliteracyproject.org/2017/02/28/no-body-not-absorb-genetic-material-eating-gm-foods/  #GMO #GMOisSAFEforHUMANSandANIMALS #gmofood #gmofree #GMOSareSAFE #nongmo #GMOfreeUSforWIMPS #nongmoproject #pseudoscience #conspiracytheorist #fraudulent #seralini #incompetent #seraliniisafraud #SupportScience #BelieveInScience #scientists #research #monsanto #roundup #vaccines #DontBuyOrganic #OrganicIsNotHealthier","A geneticlite...project.org
SHARE
No, your body does not
absorb geneticmaterial from
eating GM foods
Miriam Meister | February 28, 2017 | Technical
University of Denmark
GMO?:
f
2.5K
in
1
G+
13
study. has found no evidence
A major
new
that genetic material from the food we eat is
W
"
20,2018-06-30_23-22-46_UTC.json,https://storage.cloud.google.com/procvaxx/2018-06-30_23-22-46_UTC.png,"Vaccine Developer Businessman Buys LA Times, Uses It Develop His Vaccine Business At Bob Sears Expense
by Ginger Taylor 
#Vaccines #AgeOfAutism #LATimes #SoonShiong #VaccinePropaganda #IStandWithSears #StandWithSears #CronyScience #GingerTaylor #Autism #vaccineinjuryisreal #GivingPledge","Ginger Taylor
@GingerTaylor
Vaccine Developer Businessman
Buys LA Times, Uses It Develop His
Vaccine Business At Bob Sears
Expense
Vaccine Developer Businessman Buys LA
Times, Uses It Develop His Vaccine Business...
ageofautism.com
"
21,2018-12-19_03-11-56_UTC.json,https://storage.cloud.google.com/procvaxx/2018-12-19_03-11-56_UTC.png,#antivax #antivaxmemes #yeet #memes #dankmemes #spongebobmemes #funnypictures #qualitycontent,"Kid: I want to live to be 100 years old.
Antivax mom:
IV
.
*****
{
THREELTAKE IT OR LEAVETES
"
22,2019-03-06_20-56-45_UTC.json,https://storage.cloud.google.com/procvaxx/2019-03-06_20-56-45_UTC.png,"I think he’s missing the point.
*
*
*
*
*
#atheist #atheism #reason #god #secular #thereisnogod #fuckdogma #logic #science #god #atheistadvocate #thisisyourgod #why #atheistjokes #atheisthumor #humanism #hitchslap #equalrights #faith #proudatheist #itsoktothink #antithesit #darkhumor #truth #wisdom #islam #freethinkers #prayer #jesus #intelligentdesign #vaccineswork","@samknight1: What if global warming
*is* a hoax and we clean up our air and
oceans, create millions of jobs, and
become energy independent for
nothing?
"
23,2018-04-29_06-46-33_UTC.json,https://storage.cloud.google.com/procvaxx/2018-04-29_06-46-33_UTC.png,":baby: Here are some tips on child vaccination from @who in line with World Immunization Campaign. Call us on 800 200 400 for vaccination inquiries and packages. We provide consultations, lab investigations, treatment and vaccinations at home, hotel, or office. We have friendly and trained medical professionals.
#VaccinesWork #ProtectedTogether #Dubai #DoctorOnCall #MedicalTeam #HealthCareJustACallAway #worldimmunizationweek","11 12
12:4h CALLDOCTOR
Healthcare... Just a Call Away...
800 200 400
How to soothe a child during vaccination:
World
Immunization
Caregivers:
Health Workers:
Week
Be calm,
Hold your child
in a comfortable
collaborative and
well-informed
position
Use neutral
Infants should
April 24-30, 2018
be breastfed
words when
administering
the vaccine such
as ""here I go""
during or
shortly before.
Distract your
child with toys
books, singing
If multiple vaccines
are scheduled,
give least to most
painful
#VaccinesWork
#ProtectedTogether
Protected Together
World Health
Organization
#VACCINESWORK
CALL DOCTOR to your Home, Hotel, or Office
(800 200 400info@calldoctor.ae www.calldoctor.ae
Doctors Nurses Physiotherapists Speech Therapists
"
24,2017-12-23_15-31-51_UTC.json,https://storage.cloud.google.com/procvaxx/2017-12-23_15-31-51_UTC.png,"What happened?

Are all vaccines necessary? Are some more important than others? Do we need all these and more to find health?

#MichiganForVaccineChoice
www.michiganvaccinechoice.org","VACCINE SCHEDULE COMPARISON
VACCINE DOSES
PREGNANCY 18 YEARS IN 2016
-
80
Pregnancy Influenza
Pregnancy Diptheria
Pregnancy Tetanus
Pregnancy Acellular Pertussis
Birth Hepatitis B
1 Month: Hepatitis B
2 Months Rotavirus
2 Years: Influenza
3 Years Influenza
4 Years: Diptheria
4 Years: Tetanus
4 Years: Acellular Pertussis
4 Years: Polio
70
4 Years: Measles
4 Years: Mumps
4 Years: Rubella
4 Years: Varicella
4 Years Influenza
5 Years Influenza
6 Years Influenza
7 Years: Influenza
8 Years: Influenza
9 Years Influenza
10 Years: Influenza
10 Years: HPV
11 Years: Meningococcal
11 Years: HP
11 Years: Diptheria
11 Years: Tetanus
11 Years Acellular Pertussis
11 Years Influenza
12 Years: HPV
12 Years: Influenza
13 Years: Influenza
14 Years: Influenza
15 Years: Influenza
16 Years Meningococcal
16 Years: Influenza
17 Years Influenza
18 Years: Influenza
2 Months: Diptheria
2 Months Tetanus
2 Months: Acellular Pertussis
2 Months HiB
2 Months Pneumococcal (PVC)
2 Months Polio
4 Months: Rotavirus
4 Months: Diptheria
4 Months Tetanus
4 Months: Acellular Pertussis
4 Months HiB
4 Months: Pneumococcal (PVC)
4 Months Polio
6 Months: Hepatitis B
OMonths: Rotavirus
6 Months Diptheria
6 Months: Tetanus
6 Months Acellular Pertussis
6 Months HiB
6 Months: Pneumococcal (PVC)
6 Months: Polio
6 Months: Influenza
12 Months: HiB
12 Months: Pneumococcal (PVC)
12 Months: Measles
12 Months: Mumps
12 Months: Rubella
12 Months: Varicella
12 Months: Hepatitis A
15 Months: Diptheria
15 Months: Tetanus
15 Months: Acellular Pertussis
18 Months Hepatitis A
60
50
40
30
10
1962
1983
2016
1986 Congress enacted the National
Childhood Vaccine Injury Actremoving all
Liability of vaccine injuries from pharmaceutical
manufacturers producing vaccines Vaccine-
Injury victims will be compensated by an excise
tex on each dose of vaccine.
-National Chidhood vaccine nury Act of 1980 usc 5300aa-t to 300as-34
MICHIGAN For
vaccine CHOICE
vaccines are a decision make an informed choice
www.michiganvaccinechoice.org
20
"
25,2017-10-02_15-02-04_UTC.json,https://storage.cloud.google.com/procvaxx/2017-10-02_15-02-04_UTC.png,It's time for #flushots ! Protect yourself this season!! #walgreens #shots #vaccines #winteriscoming #notthebaby,"certainty
flu shots
$0
copay
FIRST A
with most insurance
copago de $0 en
vacunas antigripales
Seat
k & Arms
thrita
atons
aeat S inches (12.7 cm
Y DAY OF CLINIC
OUORT To You
dana uppors
con muchos planes de salud
DENTAL
pow
e it e
70
12
Microhan
C
to fin
yOu n
No appointment necessary
Se atienden consultas sin cita previa
Women's Hea
Womensea
diabetes
Many Ways AN
"
26,2018-11-27_23-06-10_UTC.json,https://storage.cloud.google.com/procvaxx/2018-11-27_23-06-10_UTC.png,"Das tuff man and honestly I can’t wait to get this bow in d2 agahahaha *========================*
*========================*
*========================* #destiny2 #destiny2memes #shittymemes #antivaxxer #antivax #antivaxersaremorons #antivaxmemes #edgymemes #shittymemes #twittermemes","When your kid you didn't vaccinate
keeps nagging you to go to Disney
world but then you remember he's
going to die in a week anyway
WISH-ENDER
COMBAT BOW
We be back before knchs
""Don't fret t's a smple expedition
Eido First Queen's Wrath
WEAPON PERKS
WEAPON MOOS
bmpact
Accuracy
600
ATTACK
Stability
Handing
Reload Speed
Draw Time 900
Inventory Size 60
"
27,2018-10-12_17-47-55_UTC.json,https://storage.cloud.google.com/procvaxx/2018-10-12_17-47-55_UTC.png,"Hey,

Hope having a nice day . If you are a nurse and feel to being proud a nurse , then these should be the best apparels for you.

You may visit our store on Amazon

Please Grabbb Here : 
Womens Funny Vampire Nurse Halloween >> https://www.amazon.com/dp/B07HG8PM5P

Nurses Halloween >> https://www.amazon.com/dp/B07HFHTNG3

Nurses Christmas And Dabbing Skeleton Halloween >> https://www.amazon.com/dp/B07H5PNNQR

Womens I Will Stab You Nurse Ghost Funny T-shirt >> https://www.amazon.com/dp/B07HHVFV2B

For More Nurse Apparels Choice 
Our Store Here >> https://teespring.com/stores/nurse-thing-4

100% satisfaction
Premium Quality
Worldwide Shipping 
SSL Incripted

Having a lot of fun in this Halloween and Chrismast
Lets tag & share this with your friends.

#health #fitness #fit #medicine #doctor #nurse #medstudent #hospital #wellness #flu #vaccines #flex #goodmorning #weekend #friday #good #happy #scrubs #instagood #instagram #photo #photooftheday #mood #healthylifestyle #healthy","VYVYYYY
(VVV
wwlswnt
LS21thwedage
AAAAAAAAAAAA
"
28,2015-03-23_07-33-37_UTC.json,https://storage.cloud.google.com/procvaxx/2015-03-23_07-33-37_UTC.png,"Organic living is the way it should be.. it's a heartbreaking truth that our government doesn't care about us.. our water and produce are being contaminated as I write this and only 7 of you will actually look into it.. wake up and realize the depopulation that is already in effect and they started by feeding us food high in toxins and injecting us with a bunch of mercury and chemicals to keep more people on prescribed medications to make more money...more people die from vaccines than the actual disease... wake up and educate your kids on how important it is to eat healthy and stay away from McDonald's, Starbucks, junk food and fast food.. wake up and remember we have the right to live healthy and not full of diseases caused by our own shitty greedy government.. #gmoawareness#eathealthy#stayfit#organicliving#saveourplanet#gogreen#saynoTovaccines#saynotoTabbaco#itsTimetoabolishOurgovernment#wakeup#educateyourfam#loveyourbody#bepartofhistoricalChange","I BELIEVE IN
PREVENTION
OVER TREATMENT
WHAT ARE YOU DOING TO PREVENT DISEASES?
"
29,2016-09-23_05-59-28_UTC.json,https://storage.cloud.google.com/procvaxx/2016-09-23_05-59-28_UTC.png,In 2016 around 70 vaccines given and the Autism rate is 1 in 50. At this rate it will be 1 in 2 by 2032!! #vaxxed #vaxxedthemovie #vaccines #wellbabycheckup #wellbabyvisit #autism #autismawareness #newbornbaby #newbornlife #autismwalk #6monthshots,"1983
10 vaccines given to U.S. babies
autism rate 1 in 10,000
36 vaccines given to U.S. babies
2008
autism rate 1 in 150
46 vaccines given to U.S. babies
2013
autism rate 1 in 88
LT
Natural News.com
America's truth news buresu, read by 7s million and growing
"
30,2016-11-05_22-14-54_UTC.json,https://storage.cloud.google.com/procvaxx/2016-11-05_22-14-54_UTC.png,"If there are about 3M refugees in Germany by the end of the year, that's literally a 10% crime rate. Why in the world should we spend taxpayer money to import and support these people? 
#abortion #gaymarriage #plannedparenthood #globalwarming #gmo #fracking #wagegap #welfare #workfare #guns #noflylist #termlimits #obamacare #vaccines #marijuana #voterid #votingrights #police #prison #refugees #terrorism #military #freecollege #commoncore #illegalimmigration #Muslims #education #NASA
Partner(s):
@liberty.orlando
@1689movement
@guns_weed_liberty
@libertarian.christian","Angela Merkel under more
pressure over refugee policy
as it is revealed migrants
committed 142,500 crimes
in Germany during the first
six months of 2016
By Julian Robinson for MailOnline and Daily Express
and Gatestone Institute at 7:07 PM UTC on 01
November 2016
"
31,2017-03-30_09-50-51_UTC.json,https://storage.cloud.google.com/procvaxx/2017-03-30_09-50-51_UTC.png,"im sorry darling, but you need your vaccines shot. be brave :kissing_face_with_smiling_eyes:

#leofranco #leofrancojourney #baby #babyboy #babyph #breastfedbaby #breastfeeding #boysph #babyphotography #babyphotos #babystagram #instababy #babyinsta #breastmilk #littleoneph #newborn #newbornphotography #vaccines","D
esde quality podelet
Remed unicuicas, de
wtedy
Neccy z winem
Bentley
"
32,2016-05-31_04-38-40_UTC.json,https://storage.cloud.google.com/procvaxx/2016-05-31_04-38-40_UTC.png,#vaccinate,"YOU DON'T VACCINATE?
W ROW
LLL
LE
CUTTITUL
TINT
THE FUCKS
AWAY FROM
RtAVM
"
33,2019-04-08_04-16-16_UTC.json,https://storage.cloud.google.com/procvaxx/2019-04-08_04-16-16_UTC.png,"Doctors don’t recommend vaccines based on any real knowledge. They were never taught anything about vaccines in medical school, just shown the vaccine schedule and the rest is presumed indoctrination.

#doctor #medicalschool #bigpharma #bigpharmakills #vaccines #vaccineskill #vaxxed #health #truth #truthhurts #thetruthhurts #vaccination #poison #mercury #aluminum #abortedfetalcells #indoctrination #wellness #savethekids","When you know vaccines are bad
for your patients, but you have
$200k in student loan debt.
"
34,2015-12-20_19-49-20_UTC.json,https://storage.cloud.google.com/procvaxx/2015-12-20_19-49-20_UTC.png,Too funny! #humor #truth #vaccinations #lies #health #wellness #information #bewell #inlivingcolor #90s #funny #lol #lmao #lmbo #haha #wearyourcrown #queendom #kwendem:crown:,"Never allow the man
to Ebolatize or
vaccinize your mucus
membrane
Thus allowing him to
inject his spermicidal
lubrication to eradicate or
shall I say exterminate
"
35,2019-02-15_00-13-47_UTC.json,https://storage.cloud.google.com/procvaxx/2019-02-15_00-13-47_UTC.png,#vaccinateyourkids #vaccinessavelives #vaccinescauseadults #valentines,"Public Health
Seattle & King County
Never gonna give you up,
never gonna let you down,
never gonna not get vaccinated
and infect you.
"
